"Dist Code","Year","State Code","State Name","Dist Name","JANUARY MINIMUM (Centigrate)","FEBRUARY MINIMUM (Centigrate)","MARCH MINIMUM (Centigrate)","APRIL MINIMUM (Centigrate)","MAY MINIMUM (Centigrate)","JUNE MINIMUM (Centigrate)","JULY MINIMUM (Centigrate)","AUGUST MINIMUM (Centigrate)","SEPTEMBER MINIMUM (Centigrate)","OCTOBER MINIMUM (Centigrate)","NOVEMBER MINIMUM (Centigrate)","DECEMBER MINIMUM (Centigrate)"
"124","1981","3","Gujarat","Bharuch","12.76","14.65","18.81","23.07","26.34","27.96","25.54","24.64","24.35","21.91","15.54","13.73"
"124","1982","3","Gujarat","Bharuch","14.3","15.45","17.84","22.61","25.65","27.4","26.22","25.14","24.08","22.58","18.71","14.96"
"124","1983","3","Gujarat","Bharuch","12.27","14.24","18.68","21.42","26.49","27.47","25.89","25.32","24.49","21.28","14.49","13.13"
"124","1984","3","Gujarat","Bharuch","12.06","13.47","19.42","23.79","26.91","26.62","25.18","23.88","23.08","21.3","15.63","13.13"
"124","1985","3","Gujarat","Bharuch","12.55","14.23","19.66","22.65","26.62","26.83","25.51","24.37","24.17","20.54","15.93","14.25"
"124","1986","3","Gujarat","Bharuch","13.23","15.27","19.08","23.21","26.62","26.37","25.44","23.97","24.13","21.31","17.47","12.56"
"124","1987","3","Gujarat","Bharuch","13.47","15.46","19.43","23.1","25.77","27.24","26.26","25.67","24.89","22.64","18.38","14.4"
"124","1988","3","Gujarat","Bharuch","14.36","16.55","19.2","24.06","27.26","27.45","24.95","25.17","24.47","20.84","16.29","13.56"
"124","1989","3","Gujarat","Bharuch","11.45","13.52","18.55","22.08","26.17","26.13","25.13","24.4","24.09","20.97","17.68","13.69"
"124","1990","3","Gujarat","Bharuch","12.76","15.15","18.32","22.75","26.45","26.61","25.29","24.3","23.64","21.58","17.64","14.28"
"124","1991","3","Gujarat","Bharuch","11.21","14.51","18.88","23.17","26.8","27.27","25.33","24.37","23.77","20.33","17.15","13.27"
"124","1992","3","Gujarat","Bharuch","12.06","13.67","18.53","22.23","26.72","28.28","26.23","24.99","23.26","21.84","17.0","13.82"
"124","1993","3","Gujarat","Bharuch","12.96","14.54","18.7","22.84","27.26","28.26","25.89","25.64","24.58","22.95","18.25","14.0"
"124","1994","3","Gujarat","Bharuch","13.68","14.57","19.64","22.76","27.01","26.81","24.76","25.02","23.7","21.63","17.38","12.48"
"124","1995","3","Gujarat","Bharuch","11.44","15.33","18.62","22.16","26.83","28.49","26.2","25.73","24.48","22.75","16.35","14.1"
"124","1996","3","Gujarat","Bharuch","13.78","15.8","20.65","23.1","26.83","27.1","25.95","24.66","23.84","21.36","15.67","13.39"
"124","1997","3","Gujarat","Bharuch","11.67","13.38","19.0","21.97","25.72","25.86","26.0","24.98","24.05","20.73","19.34","14.69"
"124","1998","3","Gujarat","Bharuch","13.24","14.62","18.62","24.21","27.92","28.04","26.14","25.76","24.7","23.14","17.76","13.49"
"124","1999","3","Gujarat","Bharuch","11.95","16.18","19.22","23.77","26.51","26.54","25.74","24.95","24.36","21.39","16.83","12.72"
"124","2000","3","Gujarat","Bharuch","13.07","14.09","17.86","24.08","26.08","26.9","25.34","25.42","24.19","22.93","17.16","12.96"
"124","2001","3","Gujarat","Bharuch","12.66","15.08","18.58","23.45","26.35","26.3","24.64","24.95","24.73","21.97","17.22","14.43"
"124","2002","3","Gujarat","Bharuch","12.25","15.32","19.32","23.9","27.29","26.9","26.79","24.91","24.37","22.93","17.97","14.81"
"124","2003","3","Gujarat","Bharuch","14.14","15.73","18.91","23.53","26.88","26.91","25.47","25.05","23.55","21.46","18.14","13.65"
"124","2004","3","Gujarat","Bharuch","12.76","15.1","20.71","23.49","26.59","26.84","26.03","24.25","24.84","20.7","17.88","14.09"
"124","2005","3","Gujarat","Bharuch","11.68","14.28","19.19","23.23","26.82","27.41","25.97","24.72","23.67","21.13","16.23","12.37"
"124","2006","3","Gujarat","Bharuch","12.94","17.32","18.82","22.8","26.88","26.54","25.3","24.09","24.11","21.83","17.18","14.31"
"124","2007","3","Gujarat","Bharuch","13.41","15.7","19.2","24.19","26.72","27.23","25.76","25.04","24.41","21.3","17.6","13.8"
"124","2008","3","Gujarat","Bharuch","11.85","12.94","19.48","23.12","26.14","26.28","25.33","24.62","23.94","22.02","17.57","15.38"
"124","2009","3","Gujarat","Bharuch","14.2","16.29","20.1","24.66","26.46","27.88","25.68","26.03","25.54","21.68","17.36","14.61"
"124","2010","3","Gujarat","Bharuch","13.61","16.06","20.3","24.52","28.5","27.68","25.66","25.15","24.37","22.7","18.3","12.54"
"124","2011","3","Gujarat","Bharuch","11.85","15.14","19.23","23.45","26.44","27.07","25.62","25.01","23.79","22.18","18.65","14.66"
"124","2012","3","Gujarat","Bharuch","11.55","14.12","18.31","22.84","26.09","27.2","26.68","25.49","23.85","21.77","16.22","14.53"
"124","2013","3","Gujarat","Bharuch","12.02","15.4","19.09","22.54","27.19","26.02","24.72","24.67","24.48","21.47","16.86","13.14"
"124","2014","3","Gujarat","Bharuch","18.11","13.92","18.27","23.05","26.98","28.13","26.63","25.69","24.27","22.66","18.81","13.28"
"124","2015","3","Gujarat","Bharuch","18.11","13.92","18.27","23.05","26.98","28.13","26.63","25.69","24.27","22.66","18.45","13.57"
"125","1958","3","Gujarat","Vadodara","13.66","14.3","18.71","23.56","27.08","27.44","25.52","25.41","23.82","20.66","16.27","13.92"
"125","1959","3","Gujarat","Vadodara","12.95","13.94","18.65","23.24","27.23","26.98","24.3","24.25","23.48","21.04","15.73","13.19"
"125","1960","3","Gujarat","Vadodara","11.72","14.07","17.76","22.03","25.98","26.25","25.49","24.04","24.17","20.45","15.17","14.02"
"125","1961","3","Gujarat","Vadodara","12.73","12.59","19.12","22.18","26.24","25.76","24.8","24.84","23.32","19.97","16.05","11.92"
"125","1962","3","Gujarat","Vadodara","9.96","13.73","17.76","22.44","26.35","26.62","25.1","24.6","23.59","18.5","15.64","13.91"
"125","1963","3","Gujarat","Vadodara","11.96","14.37","18.12","22.07","25.86","26.42","25.2","24.26","22.98","20.73","17.07","13.3"
"125","1964","3","Gujarat","Vadodara","10.29","12.96","18.6","23.21","26.07","25.87","24.78","24.16","23.47","20.15","14.58","11.86"
"125","1965","3","Gujarat","Vadodara","13.55","13.95","17.62","21.88","25.88","26.56","25.16","24.54","23.52","20.47","15.66","12.98"
"125","1966","3","Gujarat","Vadodara","12.8","15.28","17.12","21.96","25.75","26.89","25.79","24.82","23.54","21.07","17.64","12.57"
"125","1967","3","Gujarat","Vadodara","10.59","13.98","18.73","21.84","25.97","25.93","25.29","24.54","23.52","20.23","15.86","15.21"
"125","1968","3","Gujarat","Vadodara","11.59","12.69","17.55","21.42","25.13","27.05","25.56","24.23","23.99","19.88","15.35","12.74"
"125","1969","3","Gujarat","Vadodara","13.01","14.42","19.86","22.96","26.85","26.97","25.48","24.13","24.08","20.31","18.28","12.88"
"125","1970","3","Gujarat","Vadodara","12.5","14.52","18.35","23.45","27.23","25.84","25.16","24.64","23.57","20.79","13.73","10.5"
"125","1971","3","Gujarat","Vadodara","11.82","12.62","17.23","23.57","26.27","26.35","25.36","24.82","23.89","20.33","14.77","11.49"
"125","1972","3","Gujarat","Vadodara","11.24","12.22","18.61","21.88","26.0","27.02","25.6","24.93","23.39","20.83","15.17","13.36"
"125","1973","3","Gujarat","Vadodara","11.29","14.64","18.45","24.07","27.44","27.13","24.42","24.19","23.2","20.47","14.26","12.64"
"125","1974","3","Gujarat","Vadodara","10.9","12.56","18.93","23.36","25.81","26.83","26.2","25.03","24.69","22.1","13.98","12.4"
"125","1975","3","Gujarat","Vadodara","10.71","13.43","17.24","22.68","26.37","26.07","25.06","24.54","23.5","21.29","13.98","11.1"
"125","1976","3","Gujarat","Vadodara","12.03","13.9","18.06","22.18","25.87","26.0","25.2","24.04","23.0","20.75","18.67","14.09"
"125","1977","3","Gujarat","Vadodara","12.08","14.85","20.02","23.76","26.58","26.23","24.98","24.75","23.6","21.22","19.16","13.73"
"125","1978","3","Gujarat","Vadodara","12.0","14.62","18.01","23.27","27.07","26.31","24.72","24.72","24.19","20.87","18.16","13.73"
"125","1979","3","Gujarat","Vadodara","14.01","13.43","17.41","22.3","25.54","27.75","26.1","24.34","24.43","22.16","19.47","14.92"
"125","1980","3","Gujarat","Vadodara","13.64","15.11","19.46","23.11","26.88","25.18","25.67","24.46","24.09","21.8","17.49","13.3"
"125","1981","3","Gujarat","Vadodara","12.68","14.29","18.69","23.06","26.53","27.9","25.47","24.42","24.36","21.25","14.8","13.16"
"125","1982","3","Gujarat","Vadodara","14.19","14.99","17.61","22.54","25.82","27.32","26.08","24.88","23.97","21.97","17.92","14.51"
"125","1983","3","Gujarat","Vadodara","12.11","13.63","18.39","21.38","26.65","27.45","25.7","25.21","24.47","20.52","13.66","12.65"
"125","1984","3","Gujarat","Vadodara","11.98","12.77","19.04","23.59","26.97","26.64","25.02","23.7","22.99","20.51","14.84","12.66"
"125","1985","3","Gujarat","Vadodara","12.49","13.72","19.42","22.57","26.79","26.83","25.42","24.24","24.1","19.91","15.29","14.0"
"125","1986","3","Gujarat","Vadodara","13.19","14.82","18.91","23.15","26.77","26.44","25.27","23.82","24.19","20.86","16.82","12.1"
"125","1987","3","Gujarat","Vadodara","13.38","15.02","19.23","23.07","25.97","27.27","26.16","25.54","24.9","22.11","17.47","13.92"
"125","1988","3","Gujarat","Vadodara","14.29","16.1","18.98","24.01","27.46","27.38","24.97","25.04","24.56","20.24","15.56","13.2"
"125","1989","3","Gujarat","Vadodara","11.39","13.12","18.33","21.98","26.36","26.07","24.96","24.2","24.04","20.4","16.97","13.3"
"125","1990","3","Gujarat","Vadodara","12.71","14.8","18.06","22.75","26.65","26.55","25.18","24.25","23.69","20.93","16.87","13.75"
"125","1991","3","Gujarat","Vadodara","11.21","14.18","18.76","23.05","27.05","27.36","25.18","24.31","23.75","19.73","16.47","12.93"
"125","1992","3","Gujarat","Vadodara","12.09","13.16","18.47","22.25","26.84","28.33","26.17","24.96","23.14","21.26","16.28","13.51"
"125","1993","3","Gujarat","Vadodara","12.92","14.16","18.53","22.84","27.52","28.27","25.71","25.45","24.68","22.41","17.46","13.52"
"125","1994","3","Gujarat","Vadodara","13.8","14.11","19.36","22.7","27.19","26.74","24.68","24.91","23.74","20.9","16.62","12.13"
"125","1995","3","Gujarat","Vadodara","11.39","14.89","18.38","22.18","27.06","28.54","26.09","25.72","24.57","22.19","15.69","13.83"
"125","1996","3","Gujarat","Vadodara","13.78","15.41","20.56","22.98","27.0","27.18","25.86","24.46","23.89","20.8","14.97","12.84"
"125","1997","3","Gujarat","Vadodara","11.58","12.98","18.86","21.87","25.86","25.66","25.79","24.82","24.07","19.98","18.75","14.39"
"125","1998","3","Gujarat","Vadodara","13.08","14.19","18.37","24.17","28.14","28.05","26.05","25.64","24.78","22.6","17.01","12.92"
"125","1999","3","Gujarat","Vadodara","11.88","15.79","18.92","23.64","26.69","26.47","25.58","24.75","24.41","20.82","16.09","12.3"
"125","2000","3","Gujarat","Vadodara","12.98","13.58","17.64","24.14","26.23","26.93","25.09","25.34","24.26","22.31","16.54","12.53"
"125","2001","3","Gujarat","Vadodara","12.64","14.95","18.51","23.44","26.61","25.99","24.48","24.86","24.66","21.29","16.52","14.01"
"125","2002","3","Gujarat","Vadodara","12.12","14.86","19.27","23.78","27.58","26.84","26.65","24.78","24.24","22.39","17.43","14.59"
"125","2003","3","Gujarat","Vadodara","14.04","15.39","18.81","23.52","27.18","27.04","25.35","24.96","23.51","20.71","17.81","13.49"
"125","2004","3","Gujarat","Vadodara","12.74","14.84","20.68","23.48","26.73","26.71","25.97","24.13","25.0","20.03","17.32","13.79"
"125","2005","3","Gujarat","Vadodara","11.45","13.94","18.98","23.07","27.11","27.53","25.8","24.76","23.82","20.59","15.71","11.76"
"125","2006","3","Gujarat","Vadodara","12.94","17.24","18.59","22.72","27.15","26.41","25.19","23.98","24.22","21.18","16.5","13.99"
"125","2007","3","Gujarat","Vadodara","13.41","15.43","18.92","24.22","26.91","27.31","25.65","25.04","24.49","20.48","17.09","13.32"
"125","2008","3","Gujarat","Vadodara","11.79","12.44","19.5","22.92","26.25","26.29","25.42","24.55","24.03","21.32","16.84","15.1"
"125","2009","3","Gujarat","Vadodara","14.26","16.09","19.95","24.47","26.68","28.16","25.67","26.0","25.72","21.25","16.66","14.31"
"125","2010","3","Gujarat","Vadodara","13.47","15.8","20.33","24.56","28.91","27.75","25.69","25.1","24.48","22.25","17.63","12.2"
"125","2011","3","Gujarat","Vadodara","11.72","14.84","19.08","23.6","26.7","27.17","25.55","24.89","23.74","21.75","18.21","14.27"
"125","2012","3","Gujarat","Vadodara","11.4","13.67","18.05","22.88","26.43","27.0","26.48","25.27","23.86","21.13","15.51","14.06"
"125","2013","3","Gujarat","Vadodara","11.82","15.08","18.93","22.25","27.41","25.81","24.63","24.54","24.57","20.64","15.97","12.74"
"125","2014","3","Gujarat","Vadodara","18.31","13.33","18.05","23.02","26.81","28.54","26.72","25.63","24.2","22.37","18.41","12.84"
"125","2015","3","Gujarat","Vadodara","18.31","13.33","18.05","23.02","26.81","28.54","26.72","25.63","24.2","22.37","18.04","13.07"
"126","1958","3","Gujarat","Bhavnagar","14.03","16.05","19.91","24.6","27.33","27.8","25.96","25.49","23.94","22.31","18.51","15.69"
"126","1959","3","Gujarat","Bhavnagar","13.24","15.71","20.08","24.75","27.63","27.29","24.73","24.45","23.52","22.48","17.96","15.03"
"126","1960","3","Gujarat","Bhavnagar","12.23","15.89","19.15","23.31","26.57","26.81","26.0","24.2","24.28","21.95","17.74","15.62"
"126","1961","3","Gujarat","Bhavnagar","13.06","14.4","20.37","23.35","26.45","26.14","25.14","24.93","23.47","21.71","18.17","13.91"
"126","1962","3","Gujarat","Bhavnagar","10.42","15.43","18.98","23.75","26.6","27.08","25.51","24.59","23.64","20.45","17.95","15.77"
"126","1963","3","Gujarat","Bhavnagar","12.76","16.17","19.55","23.38","26.18","26.74","25.58","24.36","23.18","22.38","19.1","15.26"
"126","1964","3","Gujarat","Bhavnagar","10.66","14.28","19.61","24.22","26.59","26.18","25.16","24.32","23.5","21.48","17.01","13.51"
"126","1965","3","Gujarat","Bhavnagar","13.9","15.8","18.95","23.0","25.84","26.76","25.42","24.58","23.78","21.68","17.71","14.93"
"126","1966","3","Gujarat","Bhavnagar","13.37","16.92","18.67","23.11","26.18","27.04","26.17","24.96","23.67","22.66","19.5","14.52"
"126","1967","3","Gujarat","Bhavnagar","11.11","15.68","20.12","23.18","26.3","26.3","25.62","24.73","23.83","21.81","17.74","16.66"
"126","1968","3","Gujarat","Bhavnagar","11.93","14.42","19.1","22.72","25.34","27.24","26.03","24.5","24.02","21.43","17.78","14.6"
"126","1969","3","Gujarat","Bhavnagar","13.33","15.81","20.65","24.15","27.11","27.24","25.99","24.25","24.24","21.86","20.34","14.77"
"126","1970","3","Gujarat","Bhavnagar","12.67","15.97","19.41","24.44","27.3","26.53","25.7","24.72","23.71","22.41","16.15","12.19"
"126","1971","3","Gujarat","Bhavnagar","12.15","14.28","18.65","24.68","26.73","26.88","25.85","24.85","23.95","21.76","17.09","13.53"
"126","1972","3","Gujarat","Bhavnagar","11.56","13.96","19.44","23.03","26.35","27.37","26.1","25.02","23.77","22.41","17.51","14.98"
"126","1973","3","Gujarat","Bhavnagar","11.4","16.18","19.65","25.14","27.64","27.4","25.04","24.36","23.41","22.48","16.59","14.62"
"126","1974","3","Gujarat","Bhavnagar","11.37","14.28","20.13","24.65","26.26","27.2","26.54","25.18","24.77","23.7","16.47","14.31"
"126","1975","3","Gujarat","Bhavnagar","11.2","15.17","18.51","23.97","26.65","26.63","25.57","24.66","23.57","22.96","16.67","13.13"
"126","1976","3","Gujarat","Bhavnagar","12.34","15.32","19.19","23.38","26.18","26.57","25.78","24.28","23.34","22.41","20.84","15.76"
"126","1977","3","Gujarat","Bhavnagar","12.57","16.39","21.42","25.13","27.09","26.75","25.48","25.06","23.87","22.91","21.56","15.92"
"126","1978","3","Gujarat","Bhavnagar","12.7","16.27","19.25","24.51","27.3","26.7","25.28","24.83","24.12","22.47","20.33","15.79"
"126","1979","3","Gujarat","Bhavnagar","14.4","15.12","18.61","23.66","25.9","27.98","26.7","24.53","24.48","23.51","21.38","16.7"
"126","1980","3","Gujarat","Bhavnagar","14.1","16.98","20.68","24.6","27.0","25.71","25.88","24.58","24.06","22.98","19.47","15.07"
"126","1981","3","Gujarat","Bhavnagar","12.98","15.66","19.71","24.09","26.74","28.25","25.88","24.57","24.53","22.88","17.03","15.11"
"126","1982","3","Gujarat","Bhavnagar","14.46","16.61","18.84","23.79","26.31","27.79","26.5","25.12","24.27","23.48","20.14","16.19"
"126","1983","3","Gujarat","Bhavnagar","12.69","15.56","19.6","22.57","26.95","27.67","26.15","25.28","24.68","22.37","16.26","14.51"
"126","1984","3","Gujarat","Bhavnagar","12.29","14.86","20.54","25.12","27.35","26.94","25.34","23.84","23.23","22.36","17.25","14.47"
"126","1985","3","Gujarat","Bhavnagar","12.7","15.58","20.61","23.77","27.05","27.2","25.72","24.24","24.23","21.6","17.45","15.47"
"126","1986","3","Gujarat","Bhavnagar","13.33","16.37","19.9","24.33","27.14","26.74","25.8","23.87","23.97","21.99","18.94","13.8"
"126","1987","3","Gujarat","Bhavnagar","13.67","16.64","20.38","24.18","26.18","27.53","26.55","25.64","24.94","23.61","20.01","15.89"
"126","1988","3","Gujarat","Bhavnagar","14.59","17.68","20.14","25.18","27.63","27.74","25.23","25.03","24.59","21.87","17.84","14.98"
"126","1989","3","Gujarat","Bhavnagar","11.6","14.64","19.48","23.18","26.44","26.47","25.4","24.35","24.23","21.89","19.12","15.04"
"126","1990","3","Gujarat","Bhavnagar","12.94","16.35","19.33","23.77","27.04","27.1","25.6","24.07","23.73","22.61","19.2","15.63"
"126","1991","3","Gujarat","Bhavnagar","11.4","15.4","19.63","24.33","27.08","27.45","25.5","24.17","23.58","21.12","18.64","14.75"
"126","1992","3","Gujarat","Bhavnagar","12.26","15.01","19.31","23.21","27.12","28.46","26.34","24.84","23.33","22.77","18.59","15.3"
"126","1993","3","Gujarat","Bhavnagar","13.23","15.92","19.74","23.93","27.58","28.42","26.33","25.68","24.78","23.89","19.93","15.53"
"126","1994","3","Gujarat","Bhavnagar","13.85","15.89","20.7","24.0","27.35","27.28","25.1","24.94","24.03","22.67","19.05","13.85"
"126","1995","3","Gujarat","Bhavnagar","11.87","16.65","19.51","23.3","27.26","28.57","26.47","25.56","24.59","23.7","17.87","15.26"
"126","1996","3","Gujarat","Bhavnagar","13.83","16.93","21.45","24.25","27.24","27.41","26.21","24.63","23.94","22.37","17.01","14.91"
"126","1997","3","Gujarat","Bhavnagar","12.06","14.8","19.98","23.22","26.28","26.38","26.46","25.06","24.31","21.8","20.59","15.81"
"126","1998","3","Gujarat","Bhavnagar","13.46","15.9","19.57","25.38","28.33","28.23","26.48","25.62","24.9","23.94","19.29","15.17"
"126","1999","3","Gujarat","Bhavnagar","12.28","17.39","20.26","24.84","26.94","26.97","26.01","24.96","24.63","22.49","18.49","14.38"
"126","2000","3","Gujarat","Bhavnagar","13.36","15.49","18.97","24.88","26.75","27.34","25.73","25.22","24.34","23.87","18.62","14.53"
"126","2001","3","Gujarat","Bhavnagar","12.8","16.14","19.63","24.5","26.54","26.94","24.82","24.71","24.92","23.22","18.98","15.9"
"126","2002","3","Gujarat","Bhavnagar","12.62","16.28","20.41","25.07","27.76","27.35","27.12","24.91","24.6","24.15","19.47","16.14"
"126","2003","3","Gujarat","Bhavnagar","14.41","16.9","19.9","24.7","27.09","27.09","25.55","24.81","23.87","22.69","19.25","14.62"
